double33.jpg,|(array([10.71960298, 14.72222222]), array([135.70719603,  14.72222222]), array([  7.29528536, 220.18518519]), array([138.46153846, 222.77777778]), array([188.11414392,  16.38888889]), array([304.39205955,  20.74074074]), array([197.12158809, 224.07407407]), array([318.61042184, 216.2962963 ]))|
double33.jpg,|(array([ 7.9266055 , 10.81632653]), array([100.34862385,  10.81632653]), array([  5.39449541, 161.76870748]), array([102.3853211 , 163.67346939]), array([139.10091743,  12.04081633]), array([225.08256881,  15.23809524]), array([145.76146789, 164.62585034]), array([235.59633028, 158.91156463]))|
double33.jpg,|(array([2.45873648, 4.12987013]), array([31.12692089,  4.12987013]), array([ 1.67330677, 61.76623377]), array([31.75867957, 62.49350649]), array([43.14741036,  4.5974026 ]), array([69.81787137,  5.81818182]), array([45.21343199, 62.85714286]), array([73.07911212, 60.67532468]))|
double33.jpg,|(array([4.21875  , 6.2109375]), array([53.40820312,  6.2109375 ]), array([ 2.87109375, 92.890625  ]), array([54.4921875, 93.984375 ]), array([74.03320312,  6.9140625 ]), array([119.79492188,   8.75      ]), array([77.578125, 94.53125 ]), array([125.390625,  91.25    ]))|
double33.jpg,|(array([3.6       , 7.57142857]), array([45.575     ,  7.57142857]), array([  2.45      , 113.23809524]), array([ 46.5       , 114.57142857]), array([63.175     ,  8.42857143]), array([102.225     ,  10.66666667]), array([ 66.2       , 115.23809524]), array([107.        , 111.23809524]))|
double33.jpg,|(array([ 6.42857143, 11.04166667]), array([81.38392857, 11.04166667]), array([  4.375     , 165.13888889]), array([ 83.03571429, 167.08333333]), array([112.8125    ,  12.29166667]), array([182.54464286,  15.55555556]), array([118.21428571, 168.05555556]), array([191.07142857, 162.22222222]))|
double33.jpg,|(array([5.4       , 8.76838235]), array([68.3625    ,  8.76838235]), array([  3.675     , 131.13970588]), array([ 69.75      , 132.68382353]), array([94.7625    ,  9.76102941]), array([153.3375    ,  12.35294118]), array([ 99.3       , 133.45588235]), array([160.5       , 128.82352941]))|
double33.jpg,|(array([ 6.66666667, 14.32432432]), array([84.39814815, 14.32432432]), array([  4.53703704, 214.23423423]), array([ 86.11111111, 216.75675676]), array([116.99074074,  15.94594595]), array([189.30555556,  20.18018018]), array([122.59259259, 218.01801802]), array([198.14814815, 210.45045045]))|
double33.jpg,|(array([ 6.66666667, 14.32432432]), array([84.39814815, 14.32432432]), array([  4.53703704, 214.23423423]), array([ 86.11111111, 216.75675676]), array([116.99074074,  15.94594595]), array([189.30555556,  20.18018018]), array([122.59259259, 218.01801802]), array([198.14814815, 210.45045045]))|
double33.jpg,|(array([4.2228739 , 6.57931034]), array([53.46041056,  6.57931034]), array([ 2.87390029, 98.4       ]), array([54.54545455, 99.55862069]), array([74.10557185,  7.32413793]), array([119.91202346,   9.26896552]), array([ 77.65395894, 100.13793103]), array([125.51319648,  96.66206897]))|
double33.jpg,|(array([ 9.09473684, 16.91489362]), array([115.13684211,  16.91489362]), array([  6.18947368, 252.9787234 ]), array([117.47368421, 255.95744681]), array([159.6       ,  18.82978723]), array([258.25263158,  23.82978723]), array([167.24210526, 257.44680851]), array([270.31578947, 248.5106383 ]))|
double33.jpg,|(array([6.17142857, 6.81428571]), array([78.12857143,  6.81428571]), array([  4.2       , 101.91428571]), array([ 79.71428571, 103.11428571]), array([108.3       ,   7.58571429]), array([175.24285714,   9.6       ]), array([113.48571429, 103.71428571]), array([183.42857143, 100.11428571]))|
double33.jpg,|(array([6.38109306, 8.31010453]), array([80.78286558,  8.31010453]), array([  4.34268833, 124.28571429]), array([ 82.42245199, 125.74912892]), array([111.97932053,   9.25087108]), array([181.19645495,  11.70731707]), array([117.34121123, 126.48083624]), array([189.66026588, 122.09059233]))|
double33.jpg,|(array([ 7.53926702, 10.91533181]), array([95.44502618, 10.91533181]), array([  5.13089005, 163.24942792]), array([ 97.38219895, 165.17162471]), array([132.30366492,  12.15102975]), array([214.08376963,  15.37757437]), array([138.63874346, 166.13272311]), array([224.08376963, 160.36613272]))|
double33.jpg,|(array([10.8       , 18.41698842]), array([136.725     ,  18.41698842]), array([  7.35      , 275.44401544]), array([139.5       , 278.68725869]), array([189.525    ,  20.5019305]), array([306.675     ,  25.94594595]), array([198.6       , 280.30888031]), array([321.        , 270.57915058]))|
double33.jpg,|(array([12.4137931 , 21.01321586]), array([157.15517241,  21.01321586]), array([  8.44827586, 314.27312775]), array([160.34482759, 317.97356828]), array([217.84482759,  23.39207048]), array([352.5       ,  29.60352423]), array([228.27586207, 319.82378855]), array([368.96551724, 308.72246696]))|
double33.jpg,|(array([10.09345794, 18.20610687]), array([127.78037383,  18.20610687]), array([  6.86915888, 272.29007634]), array([130.37383178, 275.49618321]), array([177.12616822,  20.26717557]), array([286.61214953,  25.64885496]), array([185.60747664, 277.09923664]), array([300.        , 267.48091603]))|
double33.jpg,|(array([ 7.5261324, 12.3255814]), array([95.27874564, 12.3255814 ]), array([  5.12195122, 184.34108527]), array([ 97.21254355, 186.51162791]), array([132.07317073,  13.72093023]), array([213.71080139,  17.36434109]), array([138.39721254, 187.59689922]), array([223.69337979, 181.08527132]))|
double33.jpg,|(array([3.67659574, 5.61837456]), array([46.54468085,  5.61837456]), array([ 2.50212766, 84.02826855]), array([47.4893617 , 85.01766784]), array([64.51914894,  6.25441696]), array([104.4       ,   7.91519435]), array([67.60851064, 85.51236749]), array([109.27659574,  82.54416961]))|
double33.jpg,|(array([4.02609506, 6.15483871]), array([50.96924511,  6.15483871]), array([ 2.73998136, 92.0516129 ]), array([52.00372787, 93.13548387]), array([70.65237651,  6.8516129 ]), array([114.32432432,   8.67096774]), array([74.03541473, 93.67741935]), array([119.66449208,  90.42580645]))|
double33.jpg,|(array([6.05890603, 4.83772819]), array([76.70406732,  4.83772819]), array([ 4.12342216, 72.35294118]), array([78.26086957, 73.20486815]), array([106.32538569,   5.38539554]), array([172.04768583,   6.81541582]), array([111.41654979,  73.63083164]), array([180.08415147,  71.07505071]))|
double33.jpg,|(array([2.0464235 , 3.19490958]), array([25.90715301,  3.19490958]), array([ 1.39270488, 47.78298727]), array([26.43297016, 48.34561286]), array([35.9118901 ,  3.55659745]), array([58.10990052,  4.50100469]), array([37.63145429, 48.62692565]), array([60.82425391, 46.93904889]))|
double33.jpg,|(array([ 8.64      , 14.95297806]), array([109.38      ,  14.95297806]), array([  5.88      , 223.63636364]), array([111.6       , 226.26959248]), array([151.62      ,  16.64576803]), array([245.34      ,  21.06583072]), array([158.88     , 227.5862069]), array([256.8       , 219.68652038]))|
double32.jpg,|(array([1.640625  , 3.44497608]), array([77.765625  ,  3.15789474]), array([  1.875     , 159.76076555]), array([85.171875 ,  3.0861244]), array([160.125    ,   2.8708134]), array([ 84.984375  , 159.76076555]), array([160.32756329, 160.02083007]), array([ 77.203125  , 159.76076555]))|
double32.jpg,|(array([2.61845387, 5.87755102]), array([124.11471322,   5.3877551 ]), array([  2.9925187 , 272.57142857]), array([135.93516209,   5.26530612]), array([255.56109726,   4.89795918]), array([135.63591022, 272.57142857]), array([255.88439028, 273.01513049]), array([123.21695761, 272.57142857]))|
double32.jpg,|(array([2.77777778, 4.75247525]), array([131.66666667,   4.35643564]), array([  3.17460317, 220.3960396 ]), array([144.20634921,   4.25742574]), array([271.11111111,   3.96039604]), array([143.88888889, 220.3960396 ]), array([271.4540754 , 220.75480848]), array([130.71428571, 220.3960396 ]))|
double32.jpg,|(array([1.31578947, 3.82978723]), array([62.36842105,  3.5106383 ]), array([  1.5037594 , 177.60638298]), array([68.30827068,  3.43085106]), array([128.42105263,   3.19148936]), array([ 68.15789474, 177.60638298]), array([128.5835094 , 177.89549726]), array([ 61.91729323, 177.60638298]))|
double32.jpg,|(array([1.31414268, 4.5       ]), array([62.29036295,  4.125     ]), array([  1.50187735, 208.6875    ]), array([68.22277847,  4.03125   ]), array([128.26032541,   3.75      ]), array([ 68.07259074, 208.6875    ]), array([128.42257885, 209.02720928]), array([ 61.83979975, 208.6875    ]))|
double32.jpg,|(array([1.54639175, 3.26530612]), array([73.29896907,  2.99319728]), array([  1.76730486, 151.42857143]), array([80.27982327,  2.92517007]), array([150.92783505,   2.72108844]), array([ 80.10309278, 151.42857143]), array([151.11876363, 151.67507249]), array([ 72.76877761, 151.42857143]))|
double32.jpg,|(array([2.54854369, 3.24324324]), array([120.80097087,   2.97297297]), array([  2.91262136, 150.40540541]), array([132.30582524,   2.90540541]), array([248.73786408,   2.7027027 ]), array([132.01456311, 150.40540541]), array([249.05252549, 150.65024092]), array([119.92718447, 150.40540541]))|
double32.jpg,|(array([2.5862069 , 3.23595506]), array([122.5862069 ,   2.96629213]), array([  2.95566502, 150.06741573]), array([134.26108374,   2.8988764 ]), array([252.4137931 ,   2.69662921]), array([133.96551724, 150.06741573]), array([252.73310469, 150.31170106]), array([121.69950739, 150.06741573]))|
double32.jpg,|(array([2.63819095, 4.05633803]), array([125.05025126,   3.71830986]), array([  3.01507538, 188.11267606]), array([136.95979899,   3.63380282]), array([257.48743719,   3.38028169]), array([136.65829146, 188.11267606]), array([257.81316709, 188.41889287]), array([124.14572864, 188.11267606]))|
double32.jpg,|(array([2.61845387, 4.66019417]), array([124.11471322,   4.27184466]), array([  2.9925187 , 216.11650485]), array([135.93516209,   4.17475728]), array([255.56109726,   3.88349515]), array([135.63591022, 216.11650485]), array([255.88439028, 216.46830735]), array([123.21695761, 216.11650485]))|
double32.jpg,|(array([2.60545906, 4.44444444]), array([123.49875931,   4.07407407]), array([  2.97766749, 206.11111111]), array([135.26054591,   3.98148148]), array([254.29280397,   3.7037037 ]), array([134.96277916, 206.11111111]), array([254.61449256, 206.44662645]), array([122.60545906, 206.11111111]))|
double32.jpg,|(array([1.9266055 , 3.26530612]), array([91.32110092,  2.99319728]), array([  2.20183486, 151.42857143]), array([100.01834862,   2.92517007]), array([188.03669725,   2.72108844]), array([ 99.79816514, 151.42857143]), array([188.27456973, 151.67507249]), array([ 90.66055046, 151.42857143]))|
double32.jpg,|(array([0.59760956, 1.24675325]), array([28.32669323,  1.14285714]), array([ 0.68298236, 57.81818182]), array([31.02447353,  1.11688312]), array([58.32669323,  1.03896104]), array([30.9561753 , 57.81818182]), array([58.40047837, 57.91230041]), array([28.12179852, 57.81818182]))|
double32.jpg,|(array([1.02539062, 1.875     ]), array([48.60351562,  1.71875   ]), array([ 1.171875, 86.953125]), array([53.23242188,  1.6796875 ]), array([100.078125,   1.5625  ]), array([53.11523438, 86.953125  ]), array([100.20472705,  87.09467053]), array([48.25195312, 86.953125  ]))|
double32.jpg,|(array([0.875     , 2.28571429]), array([41.475    ,  2.0952381]), array([  1., 106.]), array([45.425     ,  2.04761905]), array([85.4      ,  1.9047619]), array([ 45.325, 106.   ]), array([ 85.50803375, 106.17255075]), array([ 41.175, 106.   ]))|
double32.jpg,|(array([1.5625    , 3.33333333]), array([74.0625    ,  3.05555556]), array([  1.78571429, 154.58333333]), array([81.11607143,  2.98611111]), array([152.5       ,   2.77777778]), array([ 80.9375    , 154.58333333]), array([152.69291742, 154.83496984]), array([ 73.52678571, 154.58333333]))|
double32.jpg,|(array([1.3125    , 2.64705882]), array([62.2125    ,  2.42647059]), array([  1.5       , 122.75735294]), array([68.1375    ,  2.37132353]), array([128.1       ,   2.20588235]), array([ 67.9875    , 122.75735294]), array([128.26205063, 122.95718193]), array([ 61.7625    , 122.75735294]))|
double32.jpg,|(array([1.62037037, 4.32432432]), array([76.80555556,  3.96396396]), array([  1.85185185, 200.54054054]), array([84.12037037,  3.87387387]), array([158.14814815,   3.6036036 ]), array([ 83.93518519, 200.54054054]), array([158.34821065, 200.8669879 ]), array([ 76.25      , 200.54054054]))|
double32.jpg,|(array([1.62037037, 4.32432432]), array([76.80555556,  3.96396396]), array([  1.85185185, 200.54054054]), array([84.12037037,  3.87387387]), array([158.14814815,   3.6036036 ]), array([ 83.93518519, 200.54054054]), array([158.34821065, 200.8669879 ]), array([ 76.25      , 200.54054054]))|
double32.jpg,|(array([1.02639296, 1.9862069 ]), array([48.65102639,  1.82068966]), array([ 1.17302053, 92.11034483]), array([53.28445748,  1.77931034]), array([100.17595308,   1.65517241]), array([53.16715543, 92.11034483]), array([100.30267889,  92.26028548]), array([48.29912023, 92.11034483]))|
double32.jpg,|(array([2.21052632, 5.10638298]), array([104.77894737,   4.68085106]), array([  2.52631579, 236.80851064]), array([114.75789474,   4.57446809]), array([215.74736842,   4.25531915]), array([114.50526316, 236.80851064]), array([216.0202958 , 237.19399635]), array([104.02105263, 236.80851064]))|
double32.jpg,|(array([1.5       , 2.05714286]), array([71.1       ,  1.88571429]), array([ 1.71428571, 95.4       ]), array([77.87142857,  1.84285714]), array([146.4       ,   1.71428571]), array([77.7, 95.4]), array([146.58520072,  95.55529567]), array([70.58571429, 95.4       ]))|
double32.jpg,|(array([1.55096012, 2.5087108 ]), array([73.5155096 ,  2.29965157]), array([  1.77252585, 116.34146341]), array([80.51698671,  2.24738676]), array([151.37370753,   2.09059233]), array([ 80.33973412, 116.34146341]), array([151.56520015, 116.53084838]), array([ 72.98375185, 116.34146341]))|
double32.jpg,|(array([1.83246073, 3.29519451]), array([86.85863874,  3.02059497]), array([  2.09424084, 152.81464531]), array([95.13089005,  2.95194508]), array([178.84816754,   2.74599542]), array([ 94.92146597, 152.81464531]), array([179.07441624, 153.06340268]), array([ 86.23036649, 152.81464531]))|
double32.jpg,|(array([2.625     , 5.55984556]), array([124.425    ,   5.0965251]), array([  3.        , 257.83783784]), array([136.275     ,   4.98069498]), array([256.2       ,   4.63320463]), array([135.975     , 257.83783784]), array([256.52410126, 258.25755587]), array([123.525     , 257.83783784]))|
double32.jpg,|(array([3.01724138, 6.34361233]), array([143.01724138,   5.81497797]), array([  3.44827586, 294.18502203]), array([156.63793103,   5.68281938]), array([294.48275862,   5.28634361]), array([156.29310345, 294.18502203]), array([294.8552888 , 294.66390736]), array([141.98275862, 294.18502203]))|
double32.jpg,|(array([2.45327103, 5.49618321]), array([116.28504673,   5.03816794]), array([  2.80373832, 254.88549618]), array([127.35981308,   4.92366412]), array([239.43925234,   4.58015267]), array([127.07943925, 254.88549618]), array([239.74215071, 255.30040828]), array([115.44392523, 254.88549618]))|
double32.jpg,|(array([1.82926829, 3.72093023]), array([86.70731707,  3.41085271]), array([  2.09059233, 172.55813953]), array([94.96515679,  3.33333333]), array([178.53658537,   3.10077519]), array([ 94.75609756, 172.55813953]), array([178.7624399, 172.8390361]), array([ 86.08013937, 172.55813953]))|
double32.jpg,|(array([0.89361702, 1.69611307]), array([42.35744681,  1.55477032]), array([ 1.0212766 , 78.65724382]), array([46.39148936,  1.51943463]), array([87.21702128,  1.41342756]), array([46.2893617 , 78.65724382]), array([87.32735362, 78.78528501]), array([42.05106383, 78.65724382]))|
double32.jpg,|(array([0.97856477, 1.85806452]), array([46.38397018,  1.70322581]), array([ 1.11835974, 86.16774194]), array([50.80149115,  1.66451613]), array([95.50792171,  1.5483871 ]), array([50.68965517, 86.16774194]), array([95.62874231, 86.30800899]), array([46.04846226, 86.16774194]))|
double32.jpg,|(array([1.47265077, 1.46044625]), array([69.80364656,  1.33874239]), array([ 1.68302945, 67.72819473]), array([76.4516129 ,  1.30831643]), array([143.73071529,   1.21703854]), array([76.28330996, 67.72819473]), array([143.91253927,  67.8384452 ]), array([69.29873773, 67.72819473]))|
double32.jpg,|(array([0.4973946, 0.964501 ]), array([23.57650403,  0.88412592]), array([ 0.56845097, 44.72873409]), array([25.82188536,  0.86403215]), array([48.54571293,  0.80375084]), array([25.76504027, 44.72873409]), array([48.60712482, 44.80154519]), array([23.40596874, 44.72873409]))|
double32.jpg,|(array([2.1       , 4.51410658]), array([99.54      ,  4.13793103]), array([  2.4       , 209.34169279]), array([109.02      ,   4.04388715]), array([204.96      ,   3.76175549]), array([108.78      , 209.34169279]), array([205.21928101, 209.68246699]), array([ 98.82      , 209.34169279]))|
double31.jpg,|(array([2.8125    , 3.94736842]), array([89.015625  ,  4.95215311]), array([  2.578125  , 180.93301435]), array([ 90.28125   , 179.56937799]), array([97.875    ,  4.3062201]), array([184.5       ,   4.95215311]), array([ 97.40625   , 182.58373206]), array([185.765625, 180.215311]))|
double31.jpg,|(array([4.48877805, 6.73469388]), array([142.06982544,   8.44897959]), array([  4.11471322, 308.69387755]), array([144.08977556, 306.36734694]), array([156.20947631,   7.34693878]), array([294.4638404 ,   8.44897959]), array([155.46134663, 311.51020408]), array([296.48379052, 307.46938776]))|
double31.jpg,|(array([4.76190476, 5.44554455]), array([150.71428571,   6.83168317]), array([  4.36507937, 249.6039604 ]), array([152.85714286, 247.72277228]), array([165.71428571,   5.94059406]), array([312.38095238,   6.83168317]), array([164.92063492, 251.88118812]), array([314.52380952, 248.61386139]))|
double31.jpg,|(array([2.2556391 , 4.38829787]), array([71.39097744,  5.50531915]), array([  2.06766917, 201.14361702]), array([ 72.40601504, 199.62765957]), array([78.4962406 ,  4.78723404]), array([147.96992481,   5.50531915]), array([ 78.12030075, 202.9787234 ]), array([148.98496241, 200.34574468]))|
double31.jpg,|(array([2.25281602, 5.15625   ]), array([71.30162703,  6.46875   ]), array([  2.06508135, 236.34375   ]), array([ 72.31539424, 234.5625    ]), array([78.3979975,  5.625    ]), array([147.78473091,   6.46875   ]), array([ 78.02252816, 238.5       ]), array([148.79849812, 235.40625   ]))|
double31.jpg,|(array([2.65095729, 3.7414966 ]), array([83.90279823,  4.69387755]), array([  2.43004418, 171.49659864]), array([ 85.09572901, 170.20408163]), array([92.2533137 ,  4.08163265]), array([173.90279823,   4.69387755]), array([ 91.81148748, 173.06122449]), array([175.09572901, 170.81632653]))|
double31.jpg,|(array([4.36893204, 3.71621622]), array([138.27669903,   4.66216216]), array([  4.00485437, 170.33783784]), array([140.24271845, 169.05405405]), array([152.03883495,   4.05405405]), array([286.60194175,   4.66216216]), array([151.31067961, 171.89189189]), array([288.56796117, 169.66216216]))|
double31.jpg,|(array([4.43349754, 3.70786517]), array([140.32019704,   4.65168539]), array([  4.06403941, 169.95505618]), array([142.31527094, 168.6741573 ]), array([154.28571429,   4.04494382]), array([290.83743842,   4.65168539]), array([153.54679803, 171.50561798]), array([292.83251232, 169.28089888]))|
double31.jpg,|(array([4.52261307, 4.64788732]), array([143.14070352,   5.83098592]), array([  4.14572864, 213.04225352]), array([145.1758794 , 211.43661972]), array([157.38693467,   5.07042254]), array([296.68341709,   5.83098592]), array([156.63316583, 214.98591549]), array([298.71859296, 212.1971831 ]))|
double31.jpg,|(array([4.48877805, 5.33980583]), array([142.06982544,   6.69902913]), array([  4.11471322, 244.75728155]), array([144.08977556, 242.91262136]), array([156.20947631,   5.82524272]), array([294.4638404 ,   6.69902913]), array([155.46134663, 246.99029126]), array([296.48379052, 243.78640777]))|
double31.jpg,|(array([4.46650124, 5.09259259]), array([141.36476427,   6.38888889]), array([  4.0942928 , 233.42592593]), array([143.37468983, 231.66666667]), array([155.43424318,   5.55555556]), array([293.00248139,   6.38888889]), array([154.6898263 , 235.55555556]), array([295.01240695, 232.5       ]))|
double31.jpg,|(array([3.30275229, 3.7414966 ]), array([104.53211009,   4.69387755]), array([  3.02752294, 171.49659864]), array([106.01834862, 170.20408163]), array([114.93577982,   4.08163265]), array([216.66055046,   4.69387755]), array([114.3853211 , 173.06122449]), array([218.14678899, 170.81632653]))|
double31.jpg,|(array([1.02447353, 1.42857143]), array([32.42458736,  1.79220779]), array([ 0.93910074, 65.48051948]), array([32.88560046, 64.98701299]), array([35.651679  ,  1.55844156]), array([67.20546386,  1.79220779]), array([35.48093341, 66.07792208]), array([67.66647695, 65.22077922]))|
double31.jpg,|(array([1.7578125, 2.1484375]), array([55.63476562,  2.6953125 ]), array([ 1.61132812, 98.4765625 ]), array([56.42578125, 97.734375  ]), array([61.171875,  2.34375 ]), array([115.3125   ,   2.6953125]), array([60.87890625, 99.375     ]), array([116.10351562,  98.0859375 ]))|
double31.jpg,|(array([1.5       , 2.61904762]), array([47.475     ,  3.28571429]), array([  1.375     , 120.04761905]), array([ 48.15      , 119.14285714]), array([52.2       ,  2.85714286]), array([98.4       ,  3.28571429]), array([ 51.95      , 121.14285714]), array([ 99.075     , 119.57142857]))|
double31.jpg,|(array([2.67857143, 3.81944444]), array([84.77678571,  4.79166667]), array([  2.45535714, 175.06944444]), array([ 85.98214286, 173.75      ]), array([93.21428571,  4.16666667]), array([175.71428571,   4.79166667]), array([ 92.76785714, 176.66666667]), array([176.91964286, 174.375     ]))|
double31.jpg,|(array([2.25      , 3.03308824]), array([71.2125    ,  3.80514706]), array([  2.0625    , 139.02573529]), array([ 72.225     , 137.97794118]), array([78.3       ,  3.30882353]), array([147.6       ,   3.80514706]), array([ 77.925     , 140.29411765]), array([148.6125    , 138.47426471]))|
double31.jpg,|(array([2.77777778, 4.95495495]), array([87.91666667,  6.21621622]), array([  2.5462963 , 227.11711712]), array([ 89.16666667, 225.40540541]), array([96.66666667,  5.40540541]), array([182.22222222,   6.21621622]), array([ 96.2037037 , 229.18918919]), array([183.47222222, 226.21621622]))|
double31.jpg,|(array([2.77777778, 4.95495495]), array([87.91666667,  6.21621622]), array([  2.5462963 , 227.11711712]), array([ 89.16666667, 225.40540541]), array([96.66666667,  5.40540541]), array([182.22222222,   6.21621622]), array([ 96.2037037 , 229.18918919]), array([183.47222222, 226.21621622]))|
double31.jpg,|(array([1.75953079, 2.27586207]), array([55.68914956,  2.85517241]), array([  1.61290323, 104.31724138]), array([ 56.48093842, 103.53103448]), array([61.23167155,  2.48275862]), array([115.42521994,   2.85517241]), array([ 60.93841642, 105.26896552]), array([116.2170088 , 103.90344828]))|
double31.jpg,|(array([3.78947368, 5.85106383]), array([119.93684211,   7.34042553]), array([  3.47368421, 268.19148936]), array([121.64210526, 266.17021277]), array([131.87368421,   6.38297872]), array([248.58947368,   7.34042553]), array([131.24210526, 270.63829787]), array([250.29473684, 267.12765957]))|
double31.jpg,|(array([2.57142857, 2.35714286]), array([81.38571429,  2.95714286]), array([  2.35714286, 108.04285714]), array([ 82.54285714, 107.22857143]), array([89.48571429,  2.57142857]), array([168.68571429,   2.95714286]), array([ 89.05714286, 109.02857143]), array([169.84285714, 107.61428571]))|
double31.jpg,|(array([2.65878877, 2.87456446]), array([84.1506647 ,  3.60627178]), array([  2.43722304, 131.75958188]), array([ 85.34711965, 130.76655052]), array([92.52584934,  3.1358885 ]), array([174.41654357,   3.60627178]), array([ 92.08271787, 132.96167247]), array([175.61299852, 131.2369338 ]))|
double31.jpg,|(array([3.14136126, 3.77574371]), array([99.42408377,  4.73684211]), array([  2.87958115, 173.06636156]), array([100.83769634, 171.76201373]), array([109.31937173,   4.11899314]), array([206.07329843,   4.73684211]), array([108.79581152, 174.64530892]), array([207.48691099, 172.3798627 ]))|
double31.jpg,|(array([4.5       , 6.37065637]), array([142.425     ,   7.99227799]), array([  4.125     , 292.00772201]), array([144.45      , 289.80694981]), array([156.6       ,   6.94980695]), array([295.2       ,   7.99227799]), array([155.85      , 294.67181467]), array([297.225     , 290.84942085]))|
double31.jpg,|(array([5.17241379, 7.26872247]), array([163.70689655,   9.11894273]), array([  4.74137931, 333.17180617]), array([166.03448276, 330.66079295]), array([180.        ,   7.92951542]), array([339.31034483,   9.11894273]), array([179.13793103, 336.21145374]), array([341.63793103, 331.85022026]))|
double31.jpg,|(array([4.20560748, 6.29770992]), array([133.10747664,   7.90076336]), array([  3.85514019, 288.66412214]), array([135.        , 286.48854962]), array([146.35514019,   6.87022901]), array([275.88785047,   7.90076336]), array([145.65420561, 291.29770992]), array([277.78037383, 287.51908397]))|
double31.jpg,|(array([3.1358885 , 4.26356589]), array([99.25087108,  5.34883721]), array([  2.87456446, 195.42635659]), array([100.66202091, 193.95348837]), array([109.12891986,   4.65116279]), array([205.71428571,   5.34883721]), array([108.60627178, 197.20930233]), array([207.12543554, 194.65116279]))|
double31.jpg,|(array([1.53191489, 1.9434629 ]), array([48.48510638,  2.43816254]), array([ 1.40425532, 89.08127208]), array([49.17446809, 88.40989399]), array([53.3106383 ,  2.12014134]), array([100.49361702,   2.43816254]), array([53.05531915, 89.89399293]), array([101.18297872,  88.72791519]))|
double31.jpg,|(array([1.67753961, 2.12903226]), array([53.09412861,  2.67096774]), array([ 1.53774464, 97.58709677]), array([53.84902144, 96.8516129 ]), array([58.37837838,  2.32258065]), array([110.04659832,   2.67096774]), array([58.09878844, 98.47741935]), array([110.80149115,  97.2       ]))|
double31.jpg,|(array([2.52454418, 1.67342799]), array([79.90182328,  2.09939148]), array([ 2.3141655 , 76.70385396]), array([81.03786816, 76.12576065]), array([87.85413745,  1.82555781]), array([165.61009818,   2.09939148]), array([87.43338008, 77.40365112]), array([166.74614306,  76.39959432]))|
